sub trial_no group_type block_type prime target mask1 mask2 congruency key_press key_error time_error RT
35 62 LeftSmaller PercIExp Prime_4A Target_4A BJahegk eEMGchl Congruent right error Normal 924
35 63 LeftSmaller PercIExp Prime_9A Target_9N MhdlGiD fbJEGAm Congruent right correct Normal 1108
35 64 LeftSmaller PercIExp Prime_4A Target_4N BhfclCj eMDHLBC Congruent left correct Normal 1610
35 65 LeftSmaller PercIExp Prime_1N Target_4N gMFcKJi HKfghJI Congruent left correct Normal 1187
35 66 LeftSmaller PercIExp Prime_6A Target_4N fJHcjma AHeJFaE Incongruent right correct Normal 927
35 67 LeftSmaller PercIExp Prime_9A Target_4N BCAMbme lcKIAjk Incongruent right correct Normal 871
35 68 LeftSmaller PercIExp Prime_6A Target_6A hjKLlaB bFdILjc Congruent left error Normal 2354
35 69 LeftSmaller PercIExp Prime_1A Target_6A ABhFbHD bAmieCM Incongruent left correct Normal 1076
35 70 LeftSmaller PercIExp Prime_4N Target_1A AFCKMeh EBmAfid Congruent left correct Normal 932
35 71 LeftSmaller PercIExp Prime_9N Target_9A lFDcdBE BdDAFiK Congruent left error Normal 1088
35 72 LeftSmaller PercIExp Prime_9N Target_4A LIaKdFG HfAjBDL Incongruent right correct Normal 1021
35 73 LeftSmaller PercIExp Prime_4A Target_9N aElgeiK deMIHAj Incongruent right error Normal 865
35 74 LeftSmaller PercIExp Prime_6A Target_4A LaJKFbI dEBDihc Incongruent right correct Normal 1138
35 75 LeftSmaller PercIExp Prime_9A Target_4A DfKJBLA hACgDHl Incongruent right correct Normal 1221
35 76 LeftSmaller PercIExp Prime_9A Target_9A aBLEcgH debiEIC Congruent left error Normal 1092
35 77 LeftSmaller PercIExp Prime_1N Target_9N AgImJeF BLbecgf Incongruent left correct Normal 1059
35 78 LeftSmaller PercIExp Prime_1N Target_6N HAFcBhK EcbkmBe Incongruent left correct Normal 814
35 79 LeftSmaller PercIExp Prime_6N Target_4N EGHACak IaHEiFg Incongruent right correct Normal 1413
35 80 LeftSmaller PercIExp Prime_4N Target_9N kFBEgcI bgafMkJ Incongruent left correct Normal 816
35 81 LeftSmaller PercIExp Prime_4N Target_9A lgJmABj dALCHgk Incongruent left correct Normal 668
35 82 LeftSmaller PercIExp Prime_1A Target_9A mfblDCA jhKfCga Incongruent left correct Normal 637
35 83 LeftSmaller PercIExp Prime_9N Target_6A dHaMjKe iDJIaCf Congruent right correct Normal 906
35 84 LeftSmaller PercIExp Prime_1N Target_1N mbeAkcd jHMGFbJ Congruent left correct Normal 879
35 85 LeftSmaller PercIExp Prime_9N Target_4N cLHbFMk BEfjgli Incongruent right correct Normal 1028
35 86 LeftSmaller PercIExp Prime_4N Target_1A LACkjIB EiMeGDA Congruent right error Normal 1144
35 87 LeftSmaller PercIExp Prime_6A Target_4N bkABaJm LleMAch Incongruent left error Normal 900
35 88 LeftSmaller PercIExp Prime_6N Target_6A DKeGilf ldFAIbm Congruent left error Normal 599
35 89 LeftSmaller PercIExp Prime_6A Target_9A makefFK IedLJHi Congruent left error Normal 579
35 90 LeftSmaller PercIExp Prime_4N Target_6A diHBGDC eKklmjB Incongruent right error Normal 551
35 91 LeftSmaller PercIExp Prime_9A Target_9A HCDIkjg aGgKFbJ Congruent right correct Normal 736
35 92 LeftSmaller PercIExp Prime_9N Target_1A cLAghDi ECBgMKe Incongruent left error Normal 521
35 93 LeftSmaller PercIExp Prime_1A Target_1A bakjeMI FMJGLAC Congruent right error Normal 515
35 94 LeftSmaller PercIExp Prime_9A Target_1N FgDfIJb lmiDAeH Incongruent right correct Normal 1712
35 95 LeftSmaller PercIExp Prime_4N Target_9N bdHiMal GimKEDJ Incongruent left correct Normal 521
35 96 LeftSmaller PercIExp Prime_9A Target_4A ciMFKbI lFkBDEG Incongruent right correct Normal 374
35 97 LeftSmaller PercIExp Prime_4A Target_9A AbckECK dmgbjeE Incongruent right error Normal 668
35 98 LeftSmaller PercIExp Prime_4N Target_1N gDHJEMF BKkcbEa Congruent right error Normal 813
35 99 LeftSmaller PercIExp Prime_4A Target_1N deJIALc bGJakfH Congruent left correct Normal 901
35 100 LeftSmaller PercIExp Prime_9N Target_9A bkDBcGe bmFALaH Congruent right correct Normal 2384
35 101 LeftSmaller PercIExp Prime_4A Target_4N JjcChmb dIhiamF Congruent left correct Normal 1628
35 102 LeftSmaller PercIExp Prime_6N Target_4N MLFBhiA IDgbdam Incongruent right correct Normal 1295
35 103 LeftSmaller PercIExp Prime_1N Target_9N GHBdmCF dmjIeag Incongruent left correct Normal 828
35 104 LeftSmaller PercIExp Prime_6A Target_9N FAkfiEJ DLHMcdB Congruent right correct Normal 993
35 105 LeftSmaller PercIExp Prime_1N Target_4N iEfADBI JigmMfF Congruent right error Normal 908
35 106 LeftSmaller PercIExp Prime_6N Target_9N gJmAFda AFdMLbj Congruent left error Normal 630
35 107 LeftSmaller PercIExp Prime_6N Target_4A kEJDHGB KgbIGmJ Incongruent right correct Normal 673
35 108 LeftSmaller PercIExp Prime_1N Target_4A BKlEJmF IgBlkGf Congruent right error Normal 733
35 109 LeftSmaller PercIExp Prime_9N Target_6N KcIAFJa HJLbGKD Congruent left error Normal 767
35 110 LeftSmaller PercIExp Prime_6N Target_1N iALgJHB EmfKdlI Incongruent right correct Normal 894
35 111 LeftSmaller PercIExp Prime_6N Target_6N KhamcHF BcAHbJf Congruent left error Normal 832
35 112 LeftSmaller PercIExp Prime_6A Target_6A igAFkfL ljMDCBA Congruent right correct Normal 548
35 113 LeftSmaller PercIExp Prime_6N Target_1A cbHmhaj iIKebDm Incongruent left error Normal 1222
35 114 LeftSmaller PercIExp Prime_4N Target_4A bGCEcai ljeAFfC Congruent right error Normal 1486
35 115 LeftSmaller PercIExp Prime_1A Target_9N DgGJfcF jLlBEFc Incongruent right error Normal 1181
35 116 LeftSmaller PercIExp Prime_1A Target_4N CcjmlBM lJEkiGK Congruent left correct Normal 1270
35 117 LeftSmaller PercIExp Prime_9A Target_6N eKajkCg BCfgidL Congruent right correct Normal 1061
35 118 LeftSmaller PercIExp Prime_6N Target_9A baDGKMA hKmBCMA Congruent left error Normal 1199
35 119 LeftSmaller PercIExp Prime_4A Target_1A bBJGEIk AJFMkBK Congruent right error Normal 1041
35 120 LeftSmaller PercIExp Prime_1N Target_6N hICbjfa FhiLmaH Incongruent right error Normal 1045
35 121 LeftSmaller PercIExp Prime_4A Target_4A JIbgFKf LcCGgem Congruent right error Normal 1749
35 122 LeftSmaller PercIExp Prime_9N Target_1N IAhifgd cjgMfEK Incongruent left error Normal 1057
35 123 LeftSmaller PercIExp Prime_9N Target_9N iDJgjEL cDCdMKj Congruent right correct Normal 1372
35 124 LeftSmaller PercIExp Prime_9A Target_1A Fmcegfb bEMjBlL Incongruent right correct Normal 1052
35 125 LeftSmaller PercIExp Prime_1A Target_6A cfbMamg gLheJcC Incongruent left correct Normal 812
35 126 LeftSmaller PercIExp Prime_1A Target_6N BbLFJiM bdjkLJK Incongruent right error Normal 961
35 127 LeftSmaller PercIExp Prime_6A Target_1A CckmKjd HCGfEcb Incongruent right correct Normal 685
35 128 LeftSmaller PercIExp Prime_4A Target_6N kKFbAHD JfjIbgB Incongruent left correct Normal 654
35 129 LeftSmaller PercIExp Prime_4A Target_9N FGLEhDK kdBJAlI Incongruent left correct Normal 677
35 130 LeftSmaller PercIExp Prime_4A Target_6A lLmjEMf DFbiBch Incongruent left correct Normal 1058
35 131 LeftSmaller PercIExp Prime_6A Target_1N ILDhcCd HAKMLkm Incongruent left error Normal 988
35 132 LeftSmaller PercIExp Prime_1N Target_6A aIbKJCA bdLeFMc Incongruent right error Normal 658
35 133 LeftSmaller PercIExp Prime_1A Target_1N jKefFiC EamifBJ Congruent left correct Normal 1189
35 134 LeftSmaller PercIExp Prime_1N Target_1A EkhlFAd kKmfElh Congruent right error Normal 879
35 135 LeftSmaller PercIExp Prime_6A Target_6N dLBFDig DliejFJ Congruent left error Normal 1153
35 136 LeftSmaller PercIExp Prime_4N Target_4N dfkecEG iGFkclj Congruent right error Normal 686
35 137 LeftSmaller PercIExp Prime_1N Target_9A baiDmBH GJLkbhE Incongruent left correct Normal 686
35 138 LeftSmaller PercIExp Prime_9A Target_4N iefdDgh hDMKIfJ Incongruent right correct Normal 1443
35 139 LeftSmaller PercIExp Prime_9A Target_6A FgMbGHj HCgImFl Congruent left error Normal 3243
35 140 LeftSmaller PercIExp Prime_4N Target_6N IlJHGak fhbCdIA Incongruent right error Normal 812
35 141 LeftSmaller PercIExp Prime_9N Target_4A dELjCJi dLhaJKk Incongruent right correct Normal 601
35 142 LeftSmaller PercIExp Prime_9A Target_9N gHkDdEB jEhGaDf Congruent left error Normal 973
35 143 LeftSmaller PercIExp Prime_1A Target_4A AdDjBGK dKGhAFD Congruent right error Normal 1163
35 144 LeftSmaller PercIExp Prime_6A Target_4A dghJcMI jLgfEDb Incongruent right correct Normal 886
35 145 LeftSmaller PercIExp Prime_6N Target_6N iJAlLDC jcmIadK Congruent right correct Normal 872
35 146 LeftSmaller PercIExp Prime_9N Target_9A ElfcGAe DLmFbkg Congruent left error Normal 1232
35 147 LeftSmaller PercIExp Prime_9N Target_4N iBLcMEa HKmelEG Incongruent right correct Normal 630
35 148 LeftSmaller PercIExp Prime_1A Target_4A BFIAiGc BFeAILH Congruent right error Normal 671
35 149 LeftSmaller PercIExp Prime_6N Target_4N agHlieI FCaJhfb Incongruent right correct Normal 745
35 150 LeftSmaller PercIExp Prime_9N Target_4A DFjbiAG CjKHLma Incongruent right correct Normal 906
35 151 LeftSmaller PercIExp Prime_4N Target_6A gmLaBdE HfEhlmC Incongruent left correct Normal 1158
35 152 LeftSmaller PercIExp Prime_4A Target_4A MaGLfAH bgGJMDE Congruent right error Normal 1448
35 153 LeftSmaller PercIExp Prime_4N Target_1N GclIJmM HlDjfMG Congruent right error Normal 1722
35 154 LeftSmaller PercIExp Prime_4A Target_4N mekMcEg CBdgaGi Congruent right error Normal 1878
35 155 LeftSmaller PercIExp Prime_1N Target_4N kAElFjH JEdBMDh Congruent right error Normal 3006
35 156 LeftSmaller PercIExp Prime_6N Target_1N miAIbHk CmLKdHb Incongruent right correct Normal 1158
35 157 LeftSmaller PercIExp Prime_4A Target_1N IdiKhcM FILdHKi Congruent left correct Normal 1007
35 158 LeftSmaller PercIExp Prime_6N Target_6A lhBiHJC GgfiMlF Congruent left error Normal 1886
35 159 LeftSmaller PercIExp Prime_4A Target_6N DfKJlkh gakBmji Incongruent left correct Normal 1227
35 160 LeftSmaller PercIExp Prime_9A Target_9A CHhElFJ FGHhKil Congruent right correct Normal 721
35 161 LeftSmaller PercIExp Prime_9A Target_4A FGjlKae iKdGECg Incongruent right correct Normal 604
35 162 LeftSmaller PercIExp Prime_1N Target_6N MgHcCKd aHcgdGk Incongruent left correct Normal 733
35 163 LeftSmaller PercIExp Prime_9N Target_6N bfBldEJ ImAlBac Congruent right correct Normal 937
35 164 LeftSmaller PercIExp Prime_4A Target_6A fbCJHGB fkaIcgH Incongruent left correct Normal 731
35 165 LeftSmaller PercIExp Prime_4N Target_6N EdalFhK iGJgeEI Incongruent right error Normal 1286
35 166 LeftSmaller PercIExp Prime_9A Target_1N BDlFeKJ bldImai Incongruent right correct Normal 902
35 167 LeftSmaller PercIExp Prime_6N Target_4A HiMahEc KJgCLbm Incongruent right correct Normal 1327
35 168 LeftSmaller PercIExp Prime_6N Target_9N fgKdhBi klGBIem Congruent right correct Normal 1491
35 169 LeftSmaller PercIExp Prime_6A Target_4N mjLFKJM jeaclmE Incongruent right correct Normal 1273
35 170 LeftSmaller PercIExp Prime_1A Target_1N JCKjABh lJCLdjH Congruent left correct Normal 1501
35 171 LeftSmaller PercIExp Prime_1A Target_6N JecalBH iJCcAMB Incongruent right error Normal 1685
35 172 LeftSmaller PercIExp Prime_1A Target_9A fBAlijK eaIhmkH Incongruent left correct Normal 1684
35 173 LeftSmaller PercIExp Prime_1A Target_6A IeGABFg ABlgmCb Incongruent left correct Normal 2134
35 174 LeftSmaller PercIExp Prime_1N Target_1A BjfKaJm hJalBKg Congruent right error Normal 1362
35 175 LeftSmaller PercIExp Prime_1N Target_6A DabhBCe ABjbEmF Incongruent left correct Normal 700
35 176 LeftSmaller PercIExp Prime_6A Target_1A bafmFHC HLBlMhA Incongruent right correct Normal 595
35 177 LeftSmaller PercIExp Prime_1A Target_4N aGmAhJd lGhEMFe Congruent right error Normal 984
35 178 LeftSmaller PercIExp Prime_6N Target_1A heMdmaj hElHFMI Incongruent right correct Normal 892
35 179 LeftSmaller PercIExp Prime_1A Target_9N DmFhEdL aHLJGDj Incongruent left correct Normal 964
35 180 LeftSmaller PercIExp Prime_4N Target_4N HgmEhce cbdekDl Congruent right error Normal 716
35 181 LeftSmaller PercIExp Prime_6A Target_6N MJefAlG BiJfmLM Congruent right correct Normal 590
35 182 LeftSmaller PercIExp Prime_6N Target_9A HcDgCkf HgEFBdL Congruent right correct Normal 693
35 183 LeftSmaller PercIExp Prime_6A Target_9A bBchCFI bKlFaCG Congruent right correct Normal 813
35 184 LeftSmaller PercIExp Prime_9A Target_9N MciEdgH BJmLDMK Congruent left error Normal 545
35 185 LeftSmaller PercIExp Prime_9N Target_1N GlCIkHB EbDcIje Incongruent right correct Normal 748
35 186 LeftSmaller PercIExp Prime_4N Target_9A bJLdhcj ElfMJim Incongruent left correct Normal 809
35 187 LeftSmaller PercIExp Prime_9A Target_6A aHICkcM EifFcbk Congruent right correct Normal 1288
35 188 LeftSmaller PercIExp Prime_4N Target_4A CGbLmlI fakMLdK Congruent right error Normal 788
35 189 LeftSmaller PercIExp Prime_9A Target_6N iGADcJl BLjcIiC Congruent left error Normal 1002
35 190 LeftSmaller PercIExp Prime_4A Target_9N KFhfGMJ LGMlaJc Incongruent left correct Normal 889
35 191 LeftSmaller PercIExp Prime_4A Target_9A LCJHlfB AKEbkim Incongruent left correct Normal 752
35 192 LeftSmaller PercIExp Prime_6A Target_4A HlhiaKC aEjBFGD Incongruent right correct Normal 1476
35 193 LeftSmaller PercIExp Prime_1N Target_9N DiCLHkd LJGaDMF Incongruent right error Normal 780
35 194 LeftSmaller PercIExp Prime_4A Target_1A MCBEbFd DhdfLEM Congruent right error Normal 1940
35 195 LeftSmaller PercIExp Prime_9N Target_6A MFHbBiK HmEBiJI Congruent left error Normal 783
35 196 LeftSmaller PercIExp Prime_1A Target_1A fJiEIHB fMdFalC Congruent left correct Normal 739
35 197 LeftSmaller PercIExp Prime_1N Target_9A DLbAEBI GBfKAFk Incongruent left correct Normal 666
35 198 LeftSmaller PercIExp Prime_9A Target_1A eLKdghE aiMGeEK Incongruent left error Normal 640
35 199 LeftSmaller PercIExp Prime_6A Target_9N ILKlBhJ BDJLFbe Congruent right correct Normal 720
35 200 LeftSmaller PercIExp Prime_6A Target_6A lfbGdjH fJFHLjE Congruent right correct Normal 1410
35 201 LeftSmaller PercIExp Prime_4N Target_1A igDakEF hiIlBgj Congruent left correct Normal 1015
35 202 LeftSmaller PercIExp Prime_6A Target_1N KmcDLIh fDECldG Incongruent right correct Normal 951
35 203 LeftSmaller PercIExp Prime_1N Target_4A khIfHAK kMmbhHl Congruent right error Normal 1202
35 204 LeftSmaller PercIExp Prime_4N Target_9N kFKlGfB gkAJGmL Incongruent left correct Normal 1157
35 205 LeftSmaller PercIExp Prime_1N Target_1N fJlIECD GBHLbhk Congruent left correct Normal 729
35 206 LeftSmaller PercIExp Prime_9N Target_9N MEBldGh MJFLbdA Congruent right correct Normal 982
35 207 LeftSmaller PercIExp Prime_9A Target_4N CAjehiE hfKceli Incongruent right correct Normal 1219
35 208 LeftSmaller PercIExp Prime_9N Target_1A EbDaKMI jAelmLF Incongruent left error Normal 1544
35 209 LeftSmaller PercIExp Prime_6N Target_4N HJGaAkg kIjcbDE Incongruent right correct Normal 836
35 210 LeftSmaller PercIExp Prime_4N Target_9A HdJbeif kaLiBEl Incongruent left correct Normal 576
35 211 LeftSmaller PercIExp Prime_9A Target_6A kjhLafC KifkJGE Congruent right correct Normal 856
35 212 LeftSmaller PercIExp Prime_6A Target_4A chfCDbI IikKClg Incongruent left error Normal 1456
35 213 LeftSmaller PercIExp Prime_9A Target_1N mbDhMaL Hajkcim Incongruent right correct Normal 778
35 214 LeftSmaller PercIExp Prime_6A Target_6A cKeDFBL ejfkbJG Congruent left error Normal 728
35 215 LeftSmaller PercIExp Prime_1A Target_4N Aegiadh jhdLBik Congruent right error Normal 1022
35 216 LeftSmaller PercIExp Prime_9N Target_1N LEMlgbm CDAegHB Incongruent left error Normal 801
35 217 LeftSmaller PercIExp Prime_1A Target_6N DEFAebK mifeHGI Incongruent left correct Normal 840
35 218 LeftSmaller PercIExp Prime_4N Target_1N beGAagd gfEbhIG Congruent left correct Normal 1158
35 219 LeftSmaller PercIExp Prime_9N Target_9A GIHiEjk LlgbkdD Congruent right correct Normal 724
35 220 LeftSmaller PercIExp Prime_9N Target_4A GecFfga mBbKghC Incongruent right correct Normal 943
35 221 LeftSmaller PercIExp Prime_4N Target_1A jhFkHBe eGDHCAh Congruent left correct Normal 1270
35 222 LeftSmaller PercIExp Prime_1N Target_9A AjgeDIb IKCmLiG Incongruent left correct Normal 1010
35 223 LeftSmaller PercIExp Prime_4N Target_9N laLihGf GFDHeMh Incongruent right error Normal 1237
35 224 LeftSmaller PercIExp Prime_4A Target_1N KIMGJgc DiFadeb Congruent left correct Normal 667
35 225 LeftSmaller PercIExp Prime_9A Target_4A eEhifgD GdABlbi Incongruent right correct Normal 1003
35 226 LeftSmaller PercIExp Prime_1N Target_6A CfHbdJj lhJMIGa Incongruent left correct Normal 996
35 227 LeftSmaller PercIExp Prime_9N Target_4N imeKIFC jMmIFeH Incongruent left error Normal 1119
35 228 LeftSmaller PercIExp Prime_1A Target_4A GdljkAc EAdhfDe Congruent left correct Normal 2400
35 229 LeftSmaller PercIExp Prime_6A Target_1A HEemFag mMEcJfC Incongruent right correct Normal 1059
35 230 LeftSmaller PercIExp Prime_1N Target_1A kJECmHe iGEcLhj Congruent right error Normal 3844
35 231 LeftSmaller PercIExp Prime_1A Target_6A mMElcGd KCDjBdc Incongruent left correct Normal 948
35 232 LeftSmaller PercIExp Prime_6A Target_9N dAgElbM JcLmfkK Congruent left error Normal 834
35 233 LeftSmaller PercIExp Prime_9N Target_6N JlBHiGF hbBefMF Congruent left error Normal 987
35 234 LeftSmaller PercIExp Prime_6A Target_9A lhFimIJ aIbBDJd Congruent right correct Normal 772
35 235 LeftSmaller PercIExp Prime_6N Target_1A eJHgiFL BcbELDf Incongruent right correct Normal 778
35 236 LeftSmaller PercIExp Prime_6A Target_6N miLKIDc LAKHhCI Congruent right correct Normal 1844
35 237 LeftSmaller PercIExp Prime_9N Target_9N aBdClJe hcLBMAI Congruent right correct Normal 1508
35 238 LeftSmaller PercIExp Prime_9N Target_1A MEbJica mlLJdbE Incongruent left error Normal 1476
35 239 LeftSmaller PercIExp Prime_6N Target_9A CDGEFil feGAMgh Congruent right correct Normal 892
35 240 LeftSmaller PercIExp Prime_4A Target_6A CilDLKI BcgmHhe Incongruent left correct Normal 838
35 241 LeftSmaller PercIExp Prime_1A Target_9N cfJdabj bgEIhKL Incongruent left correct Normal 772
35 242 LeftSmaller PercIExp Prime_1N Target_1N cEMaglB lHbLaDG Congruent left correct Normal 1081
35 243 LeftSmaller PercIExp Prime_9N Target_6A mdbBicj HaCfEAJ Congruent right correct Normal 1060
35 244 LeftSmaller PercIExp Prime_4N Target_4N mCkEfgD HlKFbIk Congruent left correct Normal 599
35 245 LeftSmaller PercIExp Prime_4A Target_9A fGaLEkB ALlDiag Incongruent left correct Normal 764
35 246 LeftSmaller PercIExp Prime_9A Target_4N BlMdjHf JebkcLE Incongruent right correct Normal 1029
35 247 LeftSmaller PercIExp Prime_4A Target_4N ahgJlMb bcKajDe Congruent right error Normal 1348
35 248 LeftSmaller PercIExp Prime_9A Target_6N HMCKDEb GlLjcgH Congruent left error Normal 1080
35 249 LeftSmaller PercIExp Prime_1A Target_1A aDdfbIL MmjHeiA Congruent left correct Normal 1062
35 250 LeftSmaller PercIExp Prime_1N Target_4A Khjbecf EHACIeK Congruent left correct Normal 1262
35 251 LeftSmaller PercIExp Prime_4A Target_1A FHhaklg JMKleCG Congruent right error Normal 1141
35 252 LeftSmaller PercIExp Prime_1N Target_4N kKCicbM eMbLIif Congruent left correct Normal 1663
35 253 LeftSmaller PercIExp Prime_1A Target_9A DhALbMi bAmdKeD Incongruent left correct Normal 1175
35 254 LeftSmaller PercIExp Prime_6A Target_1N FKmAEdI dGJcDlI Incongruent right correct Normal 869
35 255 LeftSmaller PercIExp Prime_6N Target_9N IJMAeHG IhcJEKL Congruent left error Normal 1211
35 256 LeftSmaller PercIExp Prime_4N Target_4A mDCGKBI hkMDKmI Congruent right error Normal 3769
35 257 LeftSmaller PercIExp Prime_4N Target_6A MLilHAJ LdIcFGe Incongruent left correct Normal 858
35 258 LeftSmaller PercIExp Prime_4A Target_9N liGcmbF mGCbkFa Incongruent right error Normal 1308
35 259 LeftSmaller PercIExp Prime_9A Target_9A MjblJHI LmbaidJ Congruent right correct Normal 1213
